trip_id,sec,lat,lon
4,29995.0,34.265979251211704,135.38184695296133
4,29996.0,34.26599265315275,135.38200045143833
4,29997.0,34.2660060550938,135.38215394991536
4,29998.0,34.266019457034844,135.38230744839237
4,29999.0,34.26603285897588,135.3824609468694
4,30000.0,34.26604626091693,135.3826144453464
4,30001.0,34.26605966285798,135.38276794382344
4,30002.0,34.266073064799016,135.38292144230044
4,30003.0,34.26608646674006,135.38307494077748
4,30004.0,34.26609986868111,135.38322843925448
4,30005.0,34.26611327062216,135.3833819377315
4,30006.0,34.266126672563196,135.38353543620852
4,30007.0,34.26614007450424,135.38368893468555
4,30008.0,34.26615347644529,135.38384243316256
4,30009.0,34.26616687838633,135.3839959316396
4,30010.0,34.266180280327376,135.3841494301166
4,30011.0,34.26619368226842,135.38430292859363
4,30012.0,34.26620708420947,135.38445642707063
4,30013.0,34.26622048615051,135.38460992554766
4,30014.0,34.266233888091556,135.38476342402467
4,30015.0,34.2662472900326,135.38491692250167
4,30016.0,34.26626069197365,135.3850704209787
4,30017.0,34.26627409391469,135.3852239194557
4,30018.0,34.266287495855735,135.38537741793274
4,30019.0,34.26630089779678,135.38553091640975
4,30020.0,34.26631429973782,135.38568441488678
4,30021.0,34.26632770167887,135.3858379133638
4,30022.0,34.266341103619915,135.38599141184082
4,30023.0,34.26635450556096,135.38614491031782
4,30024.0,34.266367907502,135.38629840879486
4,30025.0,34.26638130944305,135.38645190727186
4,30026.0,34.2663979422424,135.38660487816955
4,30027.0,34.266418668994675,135.3867571805499
4,30028.0,34.26643939574694,135.3869094829302
4,30029.0,34.26646012249922,135.38706178531052
4,30030.0,34.266480849251494,135.38721408769084
4,30031.0,34.26650157600376,135.38736639007115
4,30032.0,34.26653308478556,135.38751522544618
4,30033.0,34.26657757866035,135.38765988541192
4,30034.0,34.26662207253516,135.38780454537766
4,30035.0,34.26666656640995,135.3879492053434
4,30036.0,34.266711060284756,135.38809386530914
4,30037.0,34.26675555415955,135.3882385252749
4,30038.0,34.26680168871359,135.38838222282655
4,30039.0,34.266867986479554,135.38851409274076
4,30040.0,34.26693428424552,135.38864596265498
4,30041.0,34.267000582011484,135.3887778325692
4,30042.0,34.26706687977745,135.3889097024834
4,30043.0,34.26713317754342,135.38904157239762
4,30044.0,34.26719947530938,135.38917344231183
4,30045.0,34.26726714465729,135.38930425736694
4,30046.0,34.267337696973286,135.38943285518295
4,30047.0,34.26740824928928,135.38956145299895
4,30048.0,34.26747880160528,135.38969005081495
4,30049.0,34.26754935392127,135.38981864863095
4,30050.0,34.267619906237265,135.38994724644695
4,30051.0,34.26769045855326,135.39007584426292
4,30052.0,34.26776101086926,135.39020444207893
4,30053.0,34.267831563185254,135.39033303989493
4,30054.0,34.26790211550125,135.39046163771093
4,30055.0,34.26796396486809,135.39059613690438
4,30056.0,34.26801777189447,135.3907360895235
4,30057.0,34.26807157892085,135.39087604214262
4,30058.0,34.268125385947236,135.39101599476174
4,30059.0,34.26817919297362,135.39115594738087
4,30060.0,34.268233,135.3912959
4,30120.0,34.268233,135.3912959
4,30121.0,34.26825617650812,135.39140564494724
4,30122.0,34.26827935301623,135.39151538989452
4,30123.0,34.268302529524355,135.39162513484177
4,30124.0,34.26832570603247,135.39173487978906
4,30125.0,34.268348882540586,135.3918446247363
4,30126.0,34.2683720590487,135.3919543696836
4,30127.0,34.26838989851044,135.3920651238122
4,30128.0,34.26839549373796,135.39217819320135
4,30129.0,34.268401088965476,135.39229126259048
4,30130.0,34.268406684192996,135.3924043319796
